rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
720,2/8/1972,988,223,82,SEC236,12/31/1997,F,0.75,0.87,"280,591",0,"28,445","336,918",0,"198,319","281,224","53,523",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
720,2/8/1972,988,223,82,SEC236,12/31/1998,D,0.91,0.72,"338,511","6,300","25,899","336,894",0,"229,602","375,823","58,519",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
720,2/8/1972,988,223,82,SEC236,12/31/2006,B,1.01,0.65,"391,955","45,585","4,649","336,899",0,"219,331","438,076","102,811",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
720,2/8/1972,988,223,82,SEC236,12/31/2001,B,1.06,0.4,"613,529","233,187","22,113","336,899",0,"84,686","286,889","76,500",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
720,2/8/1972,988,223,82,SEC236,12/31/2002,B,1.06,0.45,"652,021","288,550","8,032","336,898",0,"105,149","317,285","83,648","1,470","162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
720,2/8/1972,988,223,82,SEC236,12/31/2005,B,1.09,0.47,"505,337","133,254","3,297","336,899",0,"147,309","416,397","104,849",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
720,2/8/1972,988,223,82,SEC236,12/31/2003,B,1.45,0.71,"564,786","73,140","3,845","336,899",0,"129,567","274,480","91,465",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
720,2/8/1972,988,223,82,SEC236,12/31/2007,B,1.47,0.84,"616,646","114,815","7,410","336,899",0,"371,598","545,752","103,971",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
721,11/21/1973,695,26,125,236DEC,12/31/2003,A,1.5,7.03,"1,545,708","285,231","8,423","834,669",0,"852,629","279,093","157,781",0,"109,030","13,150","95,880",0,0,"12,000","106,812","106,812",0,1,12,2,"74,048","109,030",164,66,98,0,0,164,0,0,0,16,0,0.78,38,124,2,0,0,0,0
721,11/21/1973,695,26,125,236DEC,12/31/1998,A,1.62,5.09,"706,469","127,199","19,436","345,473",0,"157,163","127,422","96,528",0,"109,030","13,150","95,880",0,0,"12,000","106,812","106,812",0,1,12,2,"74,048","109,030",164,66,98,0,0,164,0,0,0,16,0,0.78,38,124,2,0,0,0,0
721,11/21/1973,695,26,125,236DEC,12/31/2000,A,1.64,20.9,"746,878","49,461","23,423","411,998",0,"602,442","3,435,977","3,407,147",0,"109,030","13,150","95,880",0,0,"12,000","106,812","106,812",0,1,12,2,"74,048","109,030",164,66,98,0,0,164,0,0,0,16,0,0.78,38,124,2,0,0,0,0
721,11/21/1973,695,26,125,236DEC,12/31/2005,D,0.99,0.35,"1,225,802","391,536","7,609","838,295",0,"118,486","521,631","183,287",0,"109,030","13,150","95,880",0,0,"12,000","106,812","106,812",0,1,12,2,"74,048","109,030",164,66,98,0,0,164,0,0,0,16,0,0.78,38,124,2,0,0,0,0
721,11/21/1973,695,26,125,236DEC,12/31/2006,B,1.03,0.46,"965,827","88,117","12,449","838,295",0,"167,524","567,015","200,107",0,"109,030","13,150","95,880",0,0,"12,000","106,812","106,812",0,1,12,2,"74,048","109,030",164,66,98,0,0,164,0,0,0,16,0,0.78,38,124,2,0,0,0,0
723,5/9/1972,383,122,50,SEC236,12/31/1998,A,1.76,3.51,"1,008,965","118,901","7,344","502,566",0,"461,233","228,605","97,376",0,"277,800",0,"277,800",0,0,0,"266,650","266,650",0,12,3,0,"688,248","277,800",250,63,187,0,0,0,250,0,0,7,0,2,0,50,150,50,0,0,0
723,5/9/1972,383,122,50,SEC236,12/31/2000,F,0.71,0.82,"574,843","210,417","9,089","502,565",0,"1,162,745","1,542,635","118,320",0,"277,800",0,"277,800",0,0,0,"266,650","266,650",0,12,3,0,"688,248","277,800",250,63,187,0,0,0,250,0,0,7,0,2,0,50,150,50,0,0,0
723,5/9/1972,383,122,50,SEC236,12/31/1997,C,0.95,0.95,"569,258","81,393","9,474","502,565",0,"237,359","338,850","88,618",0,"277,800",0,"277,800",0,0,0,"266,650","266,650",0,12,3,0,"688,248","277,800",250,63,187,0,0,0,250,0,0,7,0,2,0,50,150,50,0,0,0
723,5/9/1972,383,122,50,SEC236,12/31/2006,B,0.97,1.25,"705,511","99,438","18,681","605,998",0,"772,701","819,054","202,216",0,"277,800",0,"277,800",0,0,0,"266,650","266,650",0,12,3,0,"688,248","277,800",250,63,187,0,0,0,250,0,0,7,0,2,0,50,150,50,0,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2006,F,-0.46,0.97,"-142,185","3,300","3,379","322,262",0,"1,372,336","4,046,993","139,442","2,485,873","176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2005,F,0.42,0.78,"201,306","65,750","1,271","322,262",0,"249,463","1,195,936","129,228","745,000","176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/1996,B,0.86,1.21,"316,173","20,230","18,255","322,262",0,"462,753","448,670","65,164",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2004,D,0.87,0.45,"355,340","72,780","1,166","322,262",0,"199,237","562,037","119,762",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2000,C,0.91,0.39,"307,403","10,928","3,901","322,262",0,"141,312","454,730","88,341",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2003,D,0.94,0.39,"383,692","78,044","1,579","322,262",0,"187,437","592,904","110,989",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2009,B,0.94,1.15,"345,370","41,370","2,132","322,262",0,"202,570","351,442","175,189",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/1997,C,0.95,0.86,"332,828","9,707","16,029","321,857",0,"326,990","449,412","70,315",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2001,B,1.01,0.42,"378,270","50,243","2,602","322,363",0,"153,040","458,368","95,324",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/1999,B,1.1,0.56,"380,722","23,750","5,306","318,838",0,"174,965","393,777","81,867",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/2002,B,1.14,0.42,"383,417","13,848","1,175","322,262",0,"143,223","443,591","102,859",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
744,7/10/1974,353,149,156,SEC13A,12/31/1998,B,1.32,0.78,"475,041","38,428","9,686","322,262",0,"236,019","377,287","75,873",0,"176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
746,12/18/1973,9,36,109,M2W,12/31/2004,B,0.93,3.85,"679,013","429,697",517,"268,158",0,"514,435","227,737","94,192",0,"129,188","11,375","117,813",0,0,"2,678","103,198","103,198",0,11,2,0,"627,264","131,866",108,108,0,0,0,0,108,0,0,0,0,1.94,0,26,66,12,4,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2006,F,0.19,0.4,"939,980","412,682","11,307","2,759,579",0,"1,392,674","4,641,152","1,197,987",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2005,F,0.6,0.47,"2,136,603","472,878","17,804","2,759,579",0,"1,479,733","4,240,837","1,118,488",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2000,D,0.81,0.58,"2,537,745","225,580","83,632","2,759,579",0,"1,272,946","2,996,420","790,693",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2003,F,0.82,0.56,"2,690,191","392,980","21,646","2,759,578",0,"1,359,267","3,412,771","972,295",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2001,F,0.84,0.47,"2,592,206","223,094","62,632","2,759,578",0,"1,192,118","3,366,537","847,072",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/1996,D,0.85,0.55,"2,494,927","457,181","15,856","2,389,643",0,"1,037,612","2,425,533","536,908",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2009,C,0.99,0.42,"3,535,420","784,315","7,082","2,759,578",0,"1,571,149","5,181,550","1,472,433",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2004,B,1,0.67,"3,414,014","645,861","21,679","2,759,578",0,"1,702,074","3,568,309","1,044,124",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/1997,B,1.01,0.78,"2,881,351","291,210","39,926","2,515,870",0,"1,645,509","2,685,179","574,271",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2007,B,1.01,0.44,"4,429,670","1,561,151","71,553","2,759,578",0,"1,670,196","5,112,307","1,283,236",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/1995,B,1.02,0.79,"3,132,362","671,025","21,455","2,389,643",0,"1,487,226","2,374,266","501,977",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2008,B,1.02,0.44,"4,207,369","1,375,952","24,621","2,759,578",0,"1,582,334","5,000,859","1,374,572",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/1999,B,1.05,0.8,"3,847,013","1,009,249","80,125","2,631,939",0,"1,904,771","3,048,149","656,976",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/2002,B,1.21,0.7,"3,503,894","146,680","30,846","2,759,578",0,"1,465,823","2,999,786","907,489",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
751,11/30/1972,1208,76,139,RADDEC,12/31/1998,B,1.26,0.92,"3,545,533","220,807","52,618","2,589,096",0,"1,790,532","2,569,079","614,233",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
752,11/19/1974,45,93,140,SEC13A,12/31/1999,A,1.59,1.37,"482,088","42,500","3,200","274,161",0,"278,926","283,652","80,223",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
752,11/19/1974,45,93,140,SEC13A,12/31/2009,F,0.71,0.58,"326,419","110,216",656,"303,108",0,"268,178","3,650,210","3,186,909",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
752,11/19/1974,45,93,140,SEC13A,12/31/1995,F,0.8,0.79,"353,420","100,000","9,840","303,109",0,"653,417","886,568","58,315",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
752,11/19/1974,45,93,140,SEC13A,12/31/1996,B,1.01,0.69,"542,324","227,077","9,661","303,109",0,"264,742","447,430","63,156",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
752,11/19/1974,45,93,140,SEC13A,12/31/1997,B,1.26,0.54,"441,562","47,711","12,081","303,922",0,"184,848","410,523","68,398",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
752,11/19/1974,45,93,140,SEC13A,12/31/1998,B,1.42,0.93,"639,819","203,044","7,775","303,109",0,"261,597","354,091","74,074",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
752,11/19/1974,45,93,140,SEC13A,12/31/2008,B,4.24,0.17,"1,363,405","77,187","2,219","303,108",0,"305,446","1,930,828","164,419",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
753,6/26/1975,158,79,32,SEC13A,12/31/2001,A,1.52,1.71,"1,944,215","138,341","65,282","1,147,320",0,"378,620","426,447","204,755",0,"169,000",0,"169,000",0,0,0,"150,000","150,000",0,26,2,0,"1,488,880","169,000",200,50,150,0,0,200,0,0,0,13,0,1.25,0,150,50,0,0,0,0
753,6/26/1975,158,79,32,SEC13A,12/31/2000,A,2.38,1.07,"1,199,712","86,433","92,090","428,548",0,"166,439","271,041","115,900",0,"169,000",0,"169,000",0,0,0,"150,000","150,000",0,26,2,0,"1,488,880","169,000",200,50,150,0,0,200,0,0,0,13,0,1.25,0,150,50,0,0,0,0
756,8/29/1974,213,160,99,SEC13A,12/31/2005,C,0.69,2.21,"318,770","80,585","6,049","338,118",0,"279,984","263,908","137,151",0,"124,132",0,"124,132",0,0,0,"119,906","119,906",0,13,2,0,0,"124,132",98,20,51,27,0,0,98,0,0,0,0,2.41,0,8,50,32,8,0,0
756,8/29/1974,213,160,99,SEC13A,12/31/2004,C,0.83,3.47,"340,709","57,984","2,027","338,118",0,"357,297","230,883","128,032",0,"124,132",0,"124,132",0,0,0,"119,906","119,906",0,13,2,0,0,"124,132",98,20,51,27,0,0,98,0,0,0,0,2.41,0,8,50,32,8,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2001,A,2.16,16.75,"140,506","10,900","3,378","58,479",0,"321,801","34,860","15,643",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2002,C,-0.05,7.09,"27,637","27,856","2,651","58,479",0,"185,738","43,371","17,168",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2000,F,0.33,0.86,"39,629","15,527","4,724","58,479",0,"25,150","43,884","14,549",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2006,C,0.58,1.5,"55,247","21,207",379,"58,479",0,"35,184","46,289","22,780",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2008,C,0.78,1.52,"66,324","19,866",886,"58,479",0,"37,934","51,207","26,259",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2007,D,0.88,1.06,"64,507","11,970","1,042","58,479",0,"44,895","66,772","24,456",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/1995,B,0.89,1.25,"60,313","3,946","4,090","58,479",0,"25,776","31,166","10,507",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2005,D,0.91,0.76,"116,110","62,426",513,"58,479",0,"24,337","53,273","21,222",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
757,6/15/1976,583,9,107,SEC13A,12/31/2003,B,1.79,0.83,"141,358","36,196",634,"58,479",0,"34,960","60,631","18,423",0,"23,051",0,"23,051",0,0,"1,288","23,048","23,048",0,3,2,0,"97,801","24,339",16,6,10,0,0,0,16,0,0,4,0,3,0,0,4,8,4,0,0
758,8/29/1978,262,160,136,S8NCON,12/31/2000,C,0.86,2.37,"796,259","141,344","7,158","749,285",0,"405,514","363,844","187,624","4,856","260,866","11,500","249,366",0,0,0,"246,280","246,280",0,23,2,0,0,"260,866",230,230,0,0,0,0,230,0,0,12,0,2,0,92,69,46,23,0,0
758,8/29/1978,262,160,136,S8NCON,12/31/2004,C,0.94,0.58,"2,847,847","1,929,268","41,986","937,220",0,"296,338","829,527","319,716",0,"260,866","11,500","249,366",0,0,0,"246,280","246,280",0,23,2,0,0,"260,866",230,230,0,0,0,0,230,0,0,12,0,2,0,92,69,46,23,0,0
758,8/29/1978,262,160,136,S8NCON,12/31/2002,B,1.05,0.94,"975,675","183,709","35,251","717,269",0,"503,949","753,702","216,000",0,"260,866","11,500","249,366",0,0,0,"246,280","246,280",0,23,2,0,0,"260,866",230,230,0,0,0,0,230,0,0,12,0,2,0,92,69,46,23,0,0
758,8/29/1978,262,160,136,S8NCON,12/31/2003,B,1.35,0.97,"1,332,650","277,799","40,697","749,285",0,"1,674,395","1,985,492","262,000",0,"260,866","11,500","249,366",0,0,0,"246,280","246,280",0,23,2,0,0,"260,866",230,230,0,0,0,0,230,0,0,12,0,2,0,92,69,46,23,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/1995,F,0.05,0,"2,936",0,16,"63,556",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/1996,F,0.48,0,"35,091",0,15,"65,964","6,507",0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2000,D,0.73,0.26,"73,929",0,152,"101,241",0,"59,179","224,400",0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/1997,F,0.8,0,"51,053",0,16,"63,556",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2003,D,0.97,0,"142,540","15,490","2,624","127,699",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2004,C,0.97,0,"143,606","16,662","2,109","128,088",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2009,B,1.29,0,"210,110","43,781",52,"128,936",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2005,B,1.37,0,"196,870","20,247","1,448","128,066",0,"67,044",0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2006,B,1.4,0,"205,878","25,464","1,706","127,631",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2007,B,1.41,0,"203,479","19,804","1,654","128,936",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2008,B,1.59,0,"239,028","32,933",653,"128,936",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/2001,B,1.77,0,"110,651",250,227,"62,074",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/1999,B,1.84,0,"111,673",0,88,"60,691",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
760,4/4/1974,916,513,143,SEC13A,12/31/1998,B,2.08,0,"126,404",0,36,"60,691",0,0,0,0,0,"29,696","5,484","24,212",0,0,650,"24,557","24,557",0,4,4,0,"10,713","30,346",17,4,6,7,0,0,17,0,0,0,0,1.59,3,3,9,2,0,0,0
